SR2,SR1,T1,T3,T2,GH3,GH2,GH1,R1,S1,S2,Lat,Long
2.326472,0.13558504,0.80246925,0.26802602,0.18626012,0.09718869,0.08809582,0.9018882,-0.29476273,0.026006624,0.16667788,0.5956766,1.6383071
0.67663115,3.0160413,1.0279624,-0.23003954,0.0400709,-0.034275588,0.108320475,0.83160824,0.19256738,0.43293893,-0.28832078,-0.11626023,0.71851414
0.7979839,0.7166115,-1.080166,0.6406541,0.31435248,0.22090875,0.38258654,0.42371893,0.99903065,0.5225193,0.68596536,0.37132734,1.1838763
-0.6006567,1.6454462,1.666608,-0.23434085,1.0056083,0.09688156,0.12219535,0.36360818,-0.5546024,0.6345484,-0.12504864,0.12542526,1.3525658
0.14651896,0.14879937,3.357695,-0.25180185,0.7058364,0.10841228,0.017881086,-0.6374076,0.4666167,0.5887531,-0.0728299,-0.022724444,0.96511513
-0.102976836,2.7268076,0.13413255,-0.026850931,0.07937532,0.029437935,-0.27417913,0.95399326,0.2536641,0.27778855,0.1673529,-0.22948875,0.66346765
2.1398525,0.0766153,1.4236323,0.8380412,0.26596585,-0.13430373,-0.15514043,0.9490517,-0.19642192,-0.26925948,0.14769939,0.73938555,1.6892524
2.6195965,-0.7592552,0.31653696,-0.12288161,0.1762925,0.26031178,0.096373774,2.4122553,-0.16788809,0.42304596,0.3874487,0.20183024,1.224737
2.5837457,0.93871826,1.1372432,0.10891219,-0.7776144,0.0090132505,0.31844535,-0.22140221,0.16594638,0.2506908,-0.073532864,0.19962028,1.3218465
2.8445916,-0.28226402,0.44484204,-0.15141013,0.29192466,-0.11526287,-0.056530878,2.5213199,-0.052528914,0.41945878,0.18577588,0.30206606,1.2455132
2.5094128,0.33154476,1.7988294,0.66927075,0.48687124,0.14069985,-0.11950732,-0.8812828,0.30137816,-0.2061126,-0.0031803402,0.5256552,1.5060824
0.86253166,0.92206645,1.5425283,1.0756551,1.7071987,-0.02827118,-1.1049703,1.1625597,-0.14341319,1.18935,-0.011233533,0.020695219,-0.13090552
1.9888606,0.46866634,1.4476506,-0.08459933,-0.5688357,0.3391423,-0.033456534,-1.1121188,1.1650937,-0.021570232,0.009742207,0.5050832,1.7398915
2.4179237,0.24018142,2.9362543,-0.15337034,0.61676705,0.02048726,0.1755714,1.5011548,0.25020242,1.1539202,0.18838993,0.03629704,1.2372032
0.4486804,2.970791,1.1828448,0.07261392,0.9437458,0.017710146,0.10811838,0.8804586,0.09739124,0.7307034,-0.31295338,-0.09931776,0.688829
2.4307995,-0.6671791,1.5708025,-0.12953974,0.92974794,-0.20395638,-0.13489439,0.00072718365,0.22049627,1.1349,0.057418622,-0.0060849413,1.1062034
0.08909779,2.9930508,1.2375164,-0.33705798,-0.078649305,0.0056631286,-0.19907041,0.8151376,-0.47431543,1.039875,-0.35095248,-0.033728965,1.040053
0.039762508,0.5841549,2.2017996,0.6458379,0.044978004,0.69940984,0.43092412,0.6856807,0.08140446,0.62046194,0.23956355,0.18715844,-0.0050260457
2.994664,0.37011874,-0.51461756,0.64403635,0.3905686,0.13529038,0.19909869,0.9466617,-0.2129763,0.5213572,-0.028917026,0.36469573,1.6185018
-1.6256071,0.2800924,1.8699032,1.1073366,2.263382,-0.11822808,0.22641122,0.28378645,0.16636726,0.86432755,0.409023,-0.06496511,0.09616874
-1.6737442,0.3778897,1.9184216,1.1388222,2.6179993,-0.09240891,-0.00033612922,0.19784717,0.51048166,0.7994224,0.6012099,-0.015988855,0.028272944
0.65533984,1.0093459,1.7964239,1.1252397,2.6815238,-0.056664526,0.08493839,0.3154403,0.28282976,1.0081737,0.0801957,-0.019987512,-0.13598868
1.8047471,-0.24524324,1.0522484,0.90341955,-0.21932194,0.09577548,-0.117511794,1.0718929,-0.28961217,-0.33543748,0.22542155,0.61794335,1.7542093
0.9693158,0.7100572,1.9104893,0.5457899,-0.094197124,-0.17335176,0.19736078,1.0280179,-0.23334172,-0.052507974,-0.028784005,0.54238945,1.2924035
0.29538196,2.9085379,1.6117216,-0.5609061,0.2915146,-0.028072301,-0.06838353,0.6338898,-0.44311094,1.0715313,-0.33667284,-0.026140882,1.0693794
1.8264157,0.63729733,0.54260397,0.9768803,0.8421322,-0.27555645,0.08580883,0.6493535,0.5360064,1.1049399,0.32295635,-0.019218078,-0.24515636
1.9830468,0.16514869,0.72326773,0.1340239,0.4695225,0.49709097,0.32963407,1.6250948,0.116513945,0.9698156,0.09958946,-0.2593254,-1.4769008
2.4627495,1.296125,1.2659206,0.30348146,0.080960214,0.15848495,0.37946713,0.5521644,0.18020491,0.37744355,0.085863896,-0.31246164,1.0357047
-0.04519705,0.14696832,1.3440018,0.3169993,0.9614858,0.111560404,0.21847232,-0.62481844,-0.53989273,0.3954973,0.08498748,0.37378457,1.225311
0.16187352,2.6365776,1.7578136,0.094276406,0.5877782,0.021116858,-0.2019627,0.6616491,-0.5255558,0.84673107,-0.33896983,0.01593103,1.0955925
-0.5469012,0.5170552,1.7305893,0.66281676,0.318754,0.16976185,0.2055513,1.2328777,0.44825056,0.34251377,0.3389678,0.5073947,0.94117296
2.8588862,-0.11684487,0.47068968,-0.314744,0.26364326,-0.023379203,0.15404253,2.7578788,-0.16698585,0.45416227,0.3161236,0.14170311,1.1076533
-0.70071346,1.3150817,-0.36980364,0.3365414,1.1335907,-0.024804499,0.09232489,-0.29226613,0.23335347,1.0111669,1.3294533,0.9476266,0.82764375
0.65261835,3.0921302,0.9998141,-0.23107445,-0.03979241,-0.042103097,0.10887892,0.83395666,0.19009343,0.34462938,-0.2897668,-0.11661627,0.7166085
0.8101623,0.63008076,1.5073711,0.5059824,2.2514625,-0.20356658,-1.2375823,1.4308932,-0.13867928,0.7216448,-0.058334734,-0.025917891,-0.41928682
1.8072872,0.1453685,1.0231683,0.99059343,2.3479433,-0.19936667,-0.4771525,0.723538,0.48955798,0.39743575,0.23179136,-0.027482744,-0.31918555
2.8048973,-0.32476056,0.82242787,0.030473249,0.24235038,-0.088627174,-0.2771789,1.9517723,-0.07728066,0.083474934,-0.28403604,0.5357313,1.5394803
-0.34195375,1.4766498,1.6020418,0.04457571,0.9314836,-0.1136815,0.03693794,0.40153915,-0.27366135,0.7488253,-0.12580752,0.119016886,1.2983549
-0.7253854,0.5754466,1.6870168,0.82856476,0.3667084,-0.024666902,0.090772375,0.85333115,0.4248975,0.19081326,-0.038960986,0.48344204,0.91743785
0.44231224,0.34774747,1.0114692,0.30100346,-0.17845508,0.004941178,-0.003716958,1.393092,0.46771878,0.20095642,-0.3550235,0.19916756,0.9441232
2.7984514,0.8733048,1.621088,0.57163256,0.20424329,0.18148947,0.22733139,0.34021357,-0.51531565,-0.067906804,0.11411116,0.5813821,1.6719615
0.80960023,0.67343956,1.5520397,1.0025886,0.76790303,-0.12692694,0.43907297,1.1446085,0.0106769735,1.1515627,-0.043649096,0.044145923,0.022330731
0.51962197,2.4945853,1.2828076,0.38266245,0.732755,0.05346137,0.12899318,0.9210164,0.12607865,0.7791465,0.016228635,-0.07995557,0.6865952
-0.49237764,0.5212094,1.9713746,0.929763,0.028393522,0.40113375,0.45097136,1.3010968,-0.30813575,1.041978,0.18559742,0.04526169,0.086896054
1.6898693,0.343871,0.6514833,0.91712344,0.6928598,-0.1069671,0.033507276,0.69506246,0.5757449,1.0459965,0.010132767,-0.028497765,-0.23312138
2.0289698,0.92620975,2.8470175,-0.7355074,1.2350641,0.15051612,0.16259974,1.319185,0.28239426,0.36063182,0.28549764,0.13176301,1.117756
3.0238326,-0.07103938,0.5164276,-0.22978419,0.2272946,-0.107844375,-0.10830178,2.4095209,-0.14289771,0.38780385,0.4426551,0.23615994,1.4009393
1.3994592,0.18177709,1.1831555,-0.0020353585,-0.27978367,-0.1934711,0.47407585,-0.1710241,0.19368733,0.6943281,0.3044614,0.09565681,1.120934
2.1822917,1.4353358,1.207746,0.82086563,0.042479567,0.14593859,-0.069386855,0.74390215,1.008267,0.28432643,0.02356442,-0.30608687,1.0889089
0.8846601,0.8418991,1.4948097,0.50536466,2.245989,-0.2115407,-1.2494434,1.5062238,-0.17118894,0.7845173,-0.058273476,-0.01687043,-0.39378294
0.52835363,-0.0172598,2.9155464,-0.6609037,1.371246,0.41739318,0.19931248,1.0921036,0.6550793,1.0906754,0.120666124,-0.1765151,-0.67229563
1.5698994,-0.15491313,0.9496003,1.0164446,1.0511563,-0.047245562,0.3957883,0.6593151,0.284806,1.1129408,0.3476979,-0.014012561,-0.20259087
-0.46256393,1.6868216,1.4790848,-0.35222685,0.58634436,-0.048129342,-0.18382674,0.3693552,-0.26210102,0.53269386,-0.073909305,0.10257398,1.2954587
2.4074404,0.96731937,0.92852473,0.38338193,0.02183644,0.16206917,-0.06894391,1.0502691,0.11791698,0.75377023,0.10851474,-0.22123845,1.2813727
1.3408293,0.4803766,1.1048138,0.78290117,0.21723713,-0.03823473,0.09924648,1.4125311,-0.17681839,-0.6878808,-0.054345544,0.27307105,0.81664777
1.0890434,2.7256668,-1.0835055,0.32042453,0.69014174,0.060411677,-0.11417149,0.011262769,1.2063569,0.5823311,0.62084335,-0.20836245,-0.07697135
2.501138,0.12257601,0.76957786,-0.7194709,0.319092,-0.17955078,0.06632333,0.49610084,-0.114786305,0.46044382,0.110575415,0.28914607,1.6154045
-0.10352707,0.826123,-0.89575666,0.13741235,0.82321113,0.28808695,0.035274953,1.8778626,0.62699115,0.8783362,0.52712494,0.51234084,1.0087806
2.6262846,0.819203,1.6600472,0.2763617,0.03310858,0.19912675,-0.2008731,0.49376935,-0.455824,-0.011013897,0.089751855,0.55180055,1.5913264
1.6339417,-0.079105295,2.061814,-0.67727625,0.78042006,0.10913584,0.2630384,1.4859173,0.77408916,0.7877436,0.36051458,-0.17931388,-1.4254984
2.5251317,-0.22367172,1.0271482,0.059526198,0.93698514,0.0148733435,-0.25943038,-0.092285,-0.24555774,0.92665005,0.3664979,0.10663102,1.2888486
0.67663115,3.0160413,1.0279624,-0.23003954,0.0400709,-0.034275588,0.108320475,0.83160824,0.19256738,0.43293893,-0.28832078,-0.11626023,0.71851414
0.80020446,0.7145173,1.5126098,0.7493341,0.8120533,0.23644981,0.0347697,1.2756574,0.029361684,1.1114995,-0.018119013,0.0640231,0.12664357
2.723247,-0.15674809,0.8166478,-0.45608366,0.21297826,0.43453774,0.074993916,2.3331587,0.055580884,0.29950243,0.19648725,0.11332213,1.0051038
2.3140647,1.4300635,0.64912295,0.685135,-0.03936819,0.1418869,-0.021274138,0.8975613,-0.3419523,0.82048583,0.09118794,-0.22187628,1.0192302
0.70328206,-0.035362855,3.9550424,-0.49871302,0.65798753,-0.054743163,-0.20790684,-0.20223148,0.46487972,0.4196132,-0.27121833,0.059486378,1.0526857
2.386888,0.31274185,1.6306367,0.69992906,0.47058773,0.06353568,-0.06297731,-0.99421793,0.29958776,-0.2107192,0.010613483,0.53065014,1.5339466
0.3816782,0.1535023,2.9611604,0.39131194,2.5169516,0.0029975919,-0.1399985,-0.14716129,-0.09591439,0.05875258,0.06921605,-0.23322828,-0.7424876
2.7159424,-0.76031315,0.43227747,-0.1417653,0.17949475,-0.19908121,0.061794963,2.5241237,-0.1633843,0.042081308,0.37287444,0.25159985,1.4768498
-0.09305998,0.82108516,-0.91733795,0.13466035,0.6812196,0.31063306,0.029366538,1.8993714,0.56748575,0.8567837,0.5915566,0.51089793,0.98892087
-1.2889324,0.5830323,2.0065644,1.2305996,2.5716615,-0.0056440188,0.44387072,0.21834314,0.511766,0.9149778,0.35841784,-0.02448144,0.0643966
0.61714375,0.07074757,-0.27130136,0.27762532,0.29377982,0.4910825,0.39646903,0.8675772,0.95079964,0.95672077,0.58756185,0.26276717,1.017341
0.6101121,0.56715167,0.8372446,0.4963184,0.0075855763,0.18874787,-0.041876327,0.76387066,0.3861341,1.0497113,0.09244293,-0.14025827,1.1143546
0.25950956,0.7599935,0.9540829,0.30043882,-0.054090973,-0.011545997,0.10950592,1.3974252,0.470084,-0.37628132,-0.36922497,-0.17071263,0.5487552
2.0232759,0.8685403,2.3451192,-0.66026694,1.0859623,-0.38303417,0.070121184,1.259387,-0.2209524,0.20574781,0.1442596,0.13921791,1.200714
2.6199813,-0.9125837,0.920007,0.022904467,0.3757085,0.40852714,0.022064546,2.3525326,-0.10040819,0.09169516,0.2776013,0.32544446,1.5270289
1.3411998,2.6748004,-0.9380755,-0.721432,0.66837204,0.52169645,0.2768494,-0.055580717,1.0896977,0.5536711,0.8606529,-0.17172608,-0.27196705
2.252846,1.0862519,-1.6696417,0.49380893,0.3891225,0.29397574,0.059456233,1.0577081,0.4218277,0.6159936,-0.37415954,0.24548204,1.4239562
-0.6820396,0.473084,0.808824,0.45834273,0.62870014,0.7828771,0.66046435,-0.8673431,0.3897081,0.16082078,-0.031714037,0.3340853,0.9970708
2.0714812,0.8220887,2.3521981,-0.6709468,1.1638752,-0.44944948,0.12285189,1.450077,-0.39726278,0.19138521,0.17110243,0.20585652,1.1625491
2.0684683,0.3674562,1.5175043,0.7015131,0.47750238,0.11788481,-0.104193725,0.79000187,-0.28524545,-0.15704142,0.1501095,0.71136206,1.6443639
2.182134,1.3087506,1.3187039,0.8985001,0.07242944,-0.10302071,0.10623138,1.1589615,-0.18736473,-1.8087933,-0.24094252,0.20802139,0.96862173
2.406297,0.38302124,1.1989055,-0.25371057,-0.24516577,0.35962635,0.20389001,-0.3497681,-0.1568693,0.25958785,0.34564334,0.23406711,1.3455102
2.189428,0.10596498,0.9293587,0.6466576,0.55821645,0.19054285,0.10904377,0.3350253,-0.32760924,-0.37896797,0.3340089,0.6980158,1.7197456
1.9806778,0.4465752,1.7081076,0.7334218,-0.3539159,0.15286306,-0.05666615,-1.3356668,1.2346323,0.012318337,-0.44706854,0.49726787,1.6665928
2.1247287,1.5226414,0.8793594,0.8948817,0.29133636,0.17217878,0.058976337,0.39105958,1.2793462,-2.28249,-0.67434627,0.162525,1.0620104
2.2799935,1.4676567,1.2554537,0.83543164,-0.029958697,0.07643881,-0.18039969,0.82975453,0.09767859,0.24584042,0.04957029,-0.31301743,1.156192
2.0496469,0.80570155,2.4064538,-0.62640643,1.0386118,-0.50290257,0.095351174,1.2851123,-0.25460866,0.21136808,0.18988441,0.14610153,1.2370327
0.29429904,2.8957245,1.1342164,0.043107606,1.0318365,-0.025831,-0.32131815,0.5481063,-0.4262719,0.645326,-0.34722555,-0.2078632,0.5861909
0.41102773,-0.069156446,3.3913531,-0.2920017,0.48591942,-0.0991429,-0.014252452,1.2044995,0.2254464,0.5728637,0.49762475,0.034916274,1.2959503
1.3036213,0.30640012,0.7054055,0.019993048,0.5036138,0.254637,0.35406023,1.0553774,0.23288523,1.0121428,0.0029512218,-0.13985197,-1.1503592
2.9210873,0.33369103,-0.49671933,0.62075365,0.19417168,0.17595854,0.21116869,0.9465454,-0.14923832,0.55383545,-0.025975415,0.35616446,1.6047529
0.5706866,0.0929956,-0.34826672,0.8041053,0.23687875,0.39584014,-0.02454067,1.2798243,0.95719033,0.93148535,0.63569456,0.2545579,1.0621668
2.0052857,0.07745881,0.86467785,0.0581252,0.52115494,0.27120116,0.3862103,1.9146696,-0.055650294,0.99217105,0.19000715,-0.27123177,-1.2854043
2.5237157,-0.27687156,1.0841799,0.21598764,1.1061975,-0.019318271,0.24654436,0.17357011,-0.11247429,0.86214864,0.37958196,0.10527512,1.2375895
2.1819005,-1.1989487,1.3266395,0.2506339,1.2446389,0.31428102,0.22183882,-0.048327953,-0.083227724,0.9871532,0.042989325,-0.03366087,0.90609235
2.7713544,0.24955082,-0.4188329,0.67794347,0.35376596,0.27308178,0.17319334,0.88631946,-0.24339068,0.517539,-0.84005606,0.33330455,1.5477517
1.5822476,-0.099591404,1.9028167,0.5672756,0.5627912,0.6295383,0.2261342,0.78968215,0.92480946,0.9031588,0.24663515,-0.20314711,-1.4464998
1.1150714,0.5247789,1.109826,0.15108931,0.26190826,-0.07545246,0.70369506,1.4026874,-0.06574956,-0.7860893,-0.17679122,0.25721273,0.7123513
1.7953318,-0.16947126,1.8034229,0.6503724,-0.22552305,-0.13399865,-0.024231048,0.6961029,0.26514092,0.6435286,0.26799843,-0.12544467,-1.5967308
2.0978913,1.224925,1.3138913,0.7778931,-0.050766483,0.3431531,0.17433168,0.97104186,0.025184255,-1.6770604,-0.43380207,0.17890987,0.92101985
1.2192864,-0.27312028,1.778526,0.14868872,1.2326252,0.22093606,0.67552227,-0.010791494,0.33769843,0.8677372,0.43188196,0.072498195,-0.5034599
0.39204627,0.42798844,3.138945,0.0800522,2.3379288,-0.008790703,-0.16625684,-0.08056701,0.16986234,0.067870885,0.07645617,-0.23631135,-0.77235454
1.8892314,0.11729636,0.77343535,0.07521209,0.5172257,-0.2278823,0.49373305,1.7684057,0.09483292,0.66812927,0.60311997,-0.28046593,-1.0840139
-1.5016365,0.35478565,1.8448905,0.9788138,1.4480406,-0.12401433,0.35067585,0.40102595,0.16580331,0.93264127,0.6553915,-0.037968103,-0.029501107
0.48642808,2.9263155,1.056745,0.0001593614,-0.022717467,-0.039954573,0.14788008,0.97582465,0.16718328,0.60712457,-0.3204095,-0.18365678,0.6741441
-0.20359738,0.7373183,1.678388,-0.09524124,0.49746597,-0.0023657358,-0.27675596,0.4836942,-0.018042259,1.3294806,0.7567685,-0.29756233,0.75278854
-0.50755465,0.52039415,1.9130006,0.48957595,2.1155024,0.03063523,0.29078975,0.27923983,0.1209456,0.8957259,0.25043464,-0.057876058,-0.1873903
0.3779922,3.052453,1.2845435,-0.5303805,-0.035807483,-0.019280666,-0.27150083,0.82875437,-0.07119924,1.0481006,-0.33702052,-0.03525589,1.0229689
-0.19179255,0.5321877,1.9986173,0.25836432,-0.03828634,0.45993719,0.3068235,1.3469307,-0.31513363,0.77311766,0.16186324,0.02192503,-0.07472273
2.5249617,-0.23849829,1.0498321,0.056644775,0.93745625,-0.19536845,-0.2590477,0.02971778,-0.23704688,0.94825506,0.35703108,0.10317639,1.279451
1.5288745,1.3801543,1.0475446,0.7576414,0.3177067,0.2127392,0.04081787,0.2541241,1.2433982,-2.25708,-0.17171526,0.16012326,0.9917727
0.5918739,0.072630495,3.5336277,-0.49986702,0.6979661,-0.008855238,0.16763048,-0.53337187,0.43908912,0.7136995,0.6852529,-0.038759544,1.2284206
-1.835105,-0.03360777,1.8039675,1.0570422,2.3908587,-0.07798129,0.43476015,0.28265828,0.19265527,0.5935068,0.36148873,-0.058620997,0.12532079
1.8748516,1.1770719,0.7600155,0.120188326,0.18582788,0.5866939,0.22038153,1.1225839,1.1526258,0.91777927,0.17919245,-0.14104468,-1.2253784
2.6300955,-0.83915657,0.64934,-0.10034916,0.26964593,-0.40870994,0.05588512,2.4909554,-0.21433558,0.06167912,0.33791617,0.32709113,1.4966805
-0.42201856,0.61366975,2.0677392,1.0676724,1.1461626,-0.08039334,0.5578373,0.125332,0.19404493,0.8665631,0.18440811,-0.028630363,-0.11613886
1.8922005,2.9854581,-0.9969373,0.38313913,0.36891264,0.5481629,0.40289313,1.3184756,-0.10564395,-0.8030505,1.5916693,-0.23388429,-0.9975285
0.2753758,2.657926,1.7736913,0.05894994,0.5946625,-0.026322953,-0.20640612,0.74815583,-0.5273286,0.85915875,-0.34135652,0.026853042,1.0893836
-0.43025422,0.5691881,1.9943091,1.1832837,2.242577,-0.053317867,0.4847573,0.35514796,0.14354454,1.0759684,-0.0024511982,-0.008247543,-0.024330052
-0.16423619,0.38315812,1.3403466,0.035092637,0.7734111,0.19594139,0.38939974,0.4339674,0.64967597,0.27391693,-0.29243982,0.58638906,1.3043146
0.94668543,0.6649487,1.9797682,0.54084015,-0.070676714,-0.18967625,0.19124252,1.0608112,0.072021864,-0.026430927,-0.0015651647,0.54910773,1.3259051
1.0542839,0.47764188,2.0199757,0.5186026,0.078923196,0.25756642,0.09714601,1.0794013,-0.040620822,0.10153335,-0.020694382,0.5384023,1.5299284
0.35698372,0.3593459,3.619776,0.6540423,1.6262155,-0.06406561,-0.042836655,0.3865002,0.23532951,1.0468992,-0.12962364,-0.18787256,-0.7429184
1.8346795,-0.3239622,2.2791767,0.45615193,0.9217255,0.07165257,0.18067843,1.0730686,0.86390984,0.82082736,0.47907436,-0.18356718,-1.0767272
1.0732201,-0.6178286,3.6445131,0.52064747,2.7250185,-0.02181173,0.3778184,-1.504523,0.25603765,0.6844363,0.012462974,0.17622651,-0.1706953
2.693253,0.21507803,1.1588125,-0.013389019,0.34046543,-0.04233163,0.04151664,1.7178105,0.1408749,0.16768204,-0.15053862,0.5068044,1.3499207
2.5885985,0.20505956,0.9205241,-0.2528032,0.6668225,-0.31132683,0.050098233,0.98932767,-0.24960849,1.4414067,0.09562508,0.06013572,1.2963406
1.533972,2.8347416,-1.0593978,0.36980632,0.18809578,0.7266762,0.28903425,0.9863144,-0.12795036,-0.81727237,1.4850475,-0.2336794,-0.8257032
2.3198698,1.2535452,1.0454327,-0.09339021,0.17635481,0.16285387,-0.32821897,0.012510974,0.14999616,0.35892054,0.27771312,-0.2989605,1.0601736
2.050036,1.0701452,0.76328325,0.19881414,0.22315818,0.10429994,0.29540956,1.1277156,0.35446355,0.87404567,0.18889078,-0.15752795,-1.2342216
1.6767663,-0.14978397,1.1383209,-0.10683828,0.41741478,0.5447218,0.13056049,0.05772288,0.008397244,-0.36688682,0.2512374,0.6612149,1.6570212
0.48379222,0.16292107,3.5302336,-0.32875022,0.7065856,0.06108763,0.17478222,0.90858096,0.32281616,0.56842744,-0.10983561,0.09097524,1.0916752
0.97227,-0.596505,0.9246101,-0.017341021,1.110746,0.050650492,0.96928257,0.6489006,-0.030671231,0.5233157,0.33415318,0.055279456,-0.09595609
0.47688285,3.1348293,1.1240132,-0.25109977,0.68246484,-0.054646716,-0.084348835,0.6600974,0.07844867,0.7148603,-0.05271154,-0.1152772,0.73917854
2.533755,0.25342244,1.6727206,0.3100588,0.8454346,0.10853191,-0.045619603,-0.8431504,0.35100463,-0.27357465,0.006482018,0.5390736,1.5153174
2.059897,0.81575245,2.3783402,-0.67101675,1.1421392,-0.38642958,0.14128608,1.2943329,-0.32696608,0.15546468,0.20528327,0.14365144,1.2498732
2.7304158,0.35476527,-0.44766617,0.47158816,0.5564906,0.25261146,0.2957674,0.8828219,0.2560455,0.5784535,-0.08672464,0.3309393,1.6078312
2.272982,0.18777193,0.96234614,-0.4256667,0.4910945,-0.28285423,-0.24304534,1.1250384,-0.26073256,1.2163402,0.1050963,0.07490528,1.2579955
-0.72605217,0.5590266,1.6736299,0.8435727,0.4183632,-0.058182914,-0.03523233,0.83785933,0.42429054,0.17625256,-0.031084714,0.48785144,0.91743785
-0.11773464,0.4234598,1.2377967,-0.019346941,0.32282007,0.18007058,0.35566524,0.35899255,0.60360557,0.32764164,-0.34364343,0.5549708,1.2646482
2.4579833,0.22510533,1.6730125,0.32524267,0.66519135,0.14464171,-0.05119308,-0.8341604,0.36200204,-0.29395697,0.02320081,0.5340269,1.5261141
0.79051834,0.6535564,1.5953397,0.96386826,0.20451759,0.1894127,0.015421793,1.4389378,-0.08801882,1.0626743,-0.03797691,0.046596766,0.051866926
2.7458866,0.19194406,-0.19374795,0.47227988,0.07583167,0.2377782,0.32934764,0.7715113,-0.27458346,0.66544706,-0.08325139,0.3253591,1.5236225
0.8725563,-0.5556149,0.90019333,-0.0896366,1.0238328,0.03886664,0.9700086,0.47079882,-0.10845118,0.26688144,0.29043087,0.06856142,0.010535192
1.8249379,-0.97691196,1.3003861,0.67912596,0.27584836,-0.06619415,-0.07203164,0.21816967,-0.16515845,-0.47056723,0.041474078,0.7247526,1.6139197
3.019725,0.6918306,0.089506194,-0.6330096,0.1503767,-0.07136954,0.14833738,2.7734408,-0.09287752,0.45671085,0.24547704,0.21026856,1.0638082
0.7409423,0.46405137,0.7908378,0.3822172,0.09049589,0.12698606,0.37733954,0.7221576,0.3746059,1.2197174,0.50855273,-0.19431064,1.0011508
0.4605587,0.50964546,0.85901535,0.52328414,-0.0074275644,0.15847869,-0.02714453,0.74603736,0.3557594,1.0644298,0.0924903,-0.13512065,1.1082698
2.5809658,-0.9569211,0.67988783,-0.016436027,0.28511652,-0.42001295,0.062463593,2.4297373,-0.15777574,0.068374194,0.3341733,0.4266589,1.4975601
1.9596889,1.2350214,0.7627262,0.2932943,0.19450101,0.44489232,0.2678488,0.9499219,1.0853132,0.9061775,0.17986092,-0.1411812,-1.1642843
1.2265209,0.43087783,1.0843832,-0.5308092,0.09961623,0.02995029,0.6235298,1.3382618,-0.07009432,-0.5634341,-0.09667483,0.2622599,0.765067
0.38953415,3.200616,1.364283,-0.3777233,0.5147282,-0.044518866,0.033123493,0.65584964,0.14973558,0.65602064,-0.0689601,-0.111628756,0.7453987
1.018682,2.6708732,-1.1358846,0.32186764,0.455875,-0.023658019,-0.07244757,-0.33539468,1.2312565,0.5734425,0.61922437,-0.22032954,-0.10353933
1.9919176,-0.050375417,0.87088627,0.22614394,-0.110959105,0.12976384,0.32823017,1.0696932,-0.29285598,-0.29791966,0.15890357,0.60207653,1.6491423
2.5791276,0.95597047,1.138451,0.07797917,-0.7829152,0.022659663,0.2820028,-0.22224544,0.16570427,0.25148273,-0.07325317,0.19962028,1.3226618
2.3233106,0.061193943,1.4767165,-0.20929797,0.7706138,-0.08967545,0.09336002,1.6149786,0.18632576,0.7960877,0.2328563,0.10158636,1.1403867
2.5753007,-0.07883296,0.87615645,-0.22757658,0.80866814,-0.036396656,0.018111492,-0.20213825,0.3153561,1.2813495,0.40050653,-0.032638125,1.3690497
0.27875727,2.0678766,1.735839,0.13582326,0.24436817,-0.017003559,0.41533,0.5214953,0.16546138,0.5223335,-0.523274,-0.19825828,0.43029365
0.7716485,0.7378638,1.3778677,0.8951483,0.68220705,0.0068981396,0.094010204,0.7634115,0.07397427,0.62754667,0.40462416,-0.10244664,-0.46798646
2.3621168,0.23519066,2.9961903,-0.4509778,0.61400217,0.013600495,0.10459002,1.5573893,0.25435758,0.9172537,0.17986363,0.03419388,1.2329712
0.07979131,2.916304,1.3170017,-0.20385244,-0.09396673,-0.012721611,-0.19655217,0.8022778,-0.5725238,1.0986085,-0.34862927,-0.04303756,1.0683618
2.5677927,0.1198581,1.4859129,0.018276764,0.30949584,-0.106480606,0.2219022,1.901651,-0.07868192,0.09846345,0.33105865,0.46476015,1.4211539
0.4062015,3.2035089,1.367502,-0.3222796,0.5152955,-0.045833617,0.03272693,0.6638227,0.15173271,0.65768826,-0.0689601,-0.12102844,0.7454285
1.8134987,0.5949923,1.686307,0.11137195,0.4566392,0.17582935,0.06932364,1.4187999,1.137756,0.82368296,0.18246438,-0.15685868,-1.1979685
-0.13864404,0.56136584,2.149803,0.25309283,-0.0033412776,0.46100715,0.28004825,1.4052404,-0.3457395,0.6163634,0.22081164,0.027885249,-0.09124859
2.5009031,0.2379085,2.9281635,-0.1459715,0.6071085,0.0018330188,0.19916733,1.4942536,0.25858134,1.150581,0.17773016,0.03355682,1.2199011
-0.5105006,0.5215289,1.9730803,0.9293561,0.0280867,0.40166268,0.4586725,1.2461618,-0.3121132,1.0379006,0.19162914,0.040475484,0.079637654
0.086871296,2.931562,1.1589257,-0.14194614,-0.10271809,-0.019903196,-0.20564894,0.7585605,-0.61424625,1.0543255,-0.36388862,-0.035407353,1.0661274
0.47645006,2.6842628,1.5467906,0.08100395,0.38378763,-0.042210493,-0.21792391,0.7689687,0.046892792,0.7970388,-0.31700954,-0.033453085,1.0663241
-0.82334197,0.086416356,1.0898199,0.89414924,0.1746683,0.100052185,-0.18386313,0.9861218,0.44530374,1.1965083,0.16085006,0.21196273,0.6918374
0.7432562,0.7076194,1.3580531,0.8858314,0.6197972,0.0039397525,0.09338174,0.7830905,0.23509325,0.62797093,0.3783274,-0.09199077,-0.464888
